text,perspective_score,flair_score,textblob_score,vader_score,detoxify_original_score,detoxify_unbiased_score,detoxify_multilingual_score,has_swearing
that's the one born in texas,0.031529333,0.0,0.0,0.0,0.0009195173042826,0.0004799971939064,0.0004135427298024,False
"yup, yeah",0.022213135,0.0,0.0,0.0,0.0007025693194009,0.0006338187959045,0.0005218844744376,False
yup,0.022074303,0.0,0.0,0.0,0.0007131381426006,0.0008673939737491,0.0006688291323371,False
"well, all of us came back the same time",0.018187003,0.0,0.0,0.0,0.0009358274983242,0.0004178599338047,0.0005741113563999,False
"yeah, which one about twenty six? think mary about twenty six",0.046465382,0.8553159832954407,0.0,0.0,0.002550367731601,0.0007365313358604,0.0004480109782889,False
"now? yeah, yup, lots of 'em mary",0.021380141,0.0,0.0,0.0,0.0136124137789011,0.0007746742921881,0.0005157108535058,False
lots of 'em mary,0.020963646,0.0,0.0,0.0,0.1171942800283432,0.0028117944020777,0.0005617539281956,False
"yeah, yeah, well, now i call him my dad, because like i said, i don't see him as my stepdad, but man, i'm s kin to some mary, too, down down in conetoe, but it's like i said i don't",0.123736724,0.0,0.1555555555555555,0.0,0.0068568703718483,0.001389944110997,0.0018537165597081,False
"i don't see him as my stepdad, i see him as see him as my dad",0.062125895,0.0,0.0,0.0,0.0014192090602591,0.0023705279454588,0.0014716763980686,False
mary,0.010967735,0.0,0.0,0.0,0.0322407037019729,0.000819110951852,0.0008334260201081,False
"yeah, mary",0.00999591,0.0,0.0,0.0,0.0078053241595625,0.0006012531230226,0.0006067889626137,False
"yeah, she was a mary until she married my dad",0.059328925,0.0,0.0,0.0,0.1479568928480148,0.001274021109566,0.0006532967090606,False
"uhhuh, no, my stepdad uhhuh, yeah, like i said, which, i don't call him my stepdad",0.17242117,0.0,0.0,0.0,0.0014650925295427,0.0198173951357603,0.0022337352856993,False
i call him my dad,0.040971663,0.0,0.0,0.0,0.0258936136960983,0.0011801016516983,0.0028758295811712,False
"yeah, mary, uhhuh, uhhuh, uhhuh, yeah, yeah, yeah, mary",0.014577369,0.0,0.0,0.0,0.0172944050282239,0.0009073897381313,0.0004650534247048,False
"yes, unintelligible mary, uhhuh, no, every every now and then they'll come and they'll tell little stories like my dad and stuff like",0.13924801,0.9072927236557007,0.1875,0.0,0.001743562053889,0.0034204325638711,0.0018124068155884,False
"some, like what him and some of his friends would do know",0.029640866,0.0,0.0,0.0,0.0007237144745886,0.0004930256400257,0.0008443224942311,False
"going out, you know, doing this doing that a little",0.094410956,0.0,0.1875,0.0,0.0013658478856086,0.0004179635434411,0.0016934291925281,False
"drinking this, and that you know that's that's what they would say, little little war stories, but yeah, every every now and then he'll get in his mood though he'll we'll be sitting down like we sitting around",0.1785852,0.0,0.1768518518518518,0.05,0.0039227693341672,0.0012353790225461,0.0026930635794997,False
we be talking and then he'll come back and say some of his what happened to him back in,0.051737156,0.6081905364990234,0.0,0.0,0.0007156851352192,0.0006779859540984,0.0011239167070016,False
you know his younger days,0.028267438,0.0,0.0,0.0,0.0007617256487719,0.000590443611145,0.0009225936955772,False
"yeah, tell you, h",0.0471521,0.0,0.0,0.0,0.0015787158627063,0.0020799173507839,0.0005812586750835,False
he probably would,0.023632111,0.0,0.0,0.0,0.0035543816629797,0.0007047326071187,0.0010191517649218,False
"yeah, he probably will",0.025692256,0.0,0.0,0.0,0.0020012436434626,0.0006109667010605,0.0005885215359739,False
okay,0.017145762,0.5601295828819275,0.0,0.0,0.0009591358248144,0.00058264285326,0.0005273594870232,False
"yeah, yeah, nah, nah, uh, volunteer fire department and work at um, google, which is name um, google",0.06771983,0.9967989921569824,0.0,0.23,0.0008606750634498,0.0005898094386793,0.0005935635999776,False
google,0.019714156,0.0,0.0,0.0,0.0010018717730417,0.0005108460318297,0.0003997264429926,False
"mmhm, uh, it's in tarboro, um, under you, been at the old black and decker",0.17759849,0.9991762042045593,0.0333333333333333,0.0,0.0027529827784746,0.0124136507511138,0.0357766710221767,False
it's in that building,0.023117077,0.0,0.0,0.0,0.0014156199758872,0.0004010753764305,0.0007059653871692,False
"it's in that building material handling, yup, uh, on the assembly line like they needs different parts or know just anything they need for to keep the line going",0.02655065,0.0,0.0,0.0,0.000554907368496,0.0003872580709867,0.000448362174211,False
that's where i go,0.031185975,0.0,0.0,0.0,0.0012741533573716,0.0005140845896676,0.0020709361415356,False
i go get the parts for 'em and bring 'em back to the line,0.2298686,0.0,0.0,0.0,0.0058498522266745,0.1850250363349914,0.0339715890586376,False
mm,0.033246122,0.0,0.0,0.0,0.0010840946342796,0.0008179078577086,0.0005002457182854,False
"yeah, it's it's alright",0.028267438,0.9792550206184387,0.0,0.0,0.0006383603904396,0.0003513967094477,0.0010099333012476,False
it's alright,0.023632111,0.9895614981651306,0.0,0.0,0.0006218994385562,0.0003354436776135,0.0004947352572344,False
yeah,0.02124131,0.0,0.0,0.0,0.0015659044729545,0.0005244363564997,0.0006040357402525,False
"yeah, yeah, yeah, four years, four years too long",0.032731086,0.8201817870140076,0.05,0.0,0.0010507116094231,0.000376587442588,0.0009738007211126,False
"yeah, yeah, that's on tape",0.04268845,0.0,0.0,0.0,0.0008735815645195,0.0006070671952329,0.0007116076303645,False
now,0.018742332,0.0,0.0,0.0,0.0014697305159643,0.000458250840893,0.0006280344678089,False
"i know i know, but i want them to hear it unintelligible",0.12953265,0.9978781938552856,0.0,0.0,0.000675706018228,0.0007881408673711,0.0012665101094171,False
i want 'em to hear it,0.056931525,0.0,0.0,0.0,0.003179719671607,0.0015740800881758,0.0006989040994085,False
"uh, before then i worked different temporaries, yeah, different jobs",0.022213135,0.9253621697425842,0.0,0.0,0.0006898324354551,0.000452311564004,0.0005082572461105,False
"yeah, uhhuh, mission san josé high school, pssh, being a clown, being a no, not really a class clown, but you know, just not taking it seriously until about my about",0.43100753,0.9989733695983887,0.0911111111111111,0.0,0.0062675112858414,0.8328130841255188,0.8367353081703186,False
i can say about when i getting ready turn a senior,0.11600884,0.0,0.0,0.0,0.0015391440829262,0.0007893547299318,0.0039829490706324,False
that's my kind of life story,0.021102477,0.0,0.0,0.0,0.0009713077452033,0.0003803119470831,0.0006053396500647,False
"know, taking it serious? yeah, cause i was just i was into sports and basically you need it so you just did enough to do enough to get by football and basketball and run and run track",0.087430015,0.0,0.1111111111111111,0.034,0.0022345867473632,0.0006118267192505,0.0012175779556855,False
"yeah, football, hoo, play half back defensive back",0.035134587,0.0,0.0555555555555555,0.0,0.0158899948000907,0.0006240758229978,0.0034245376009494,False
"i was a field goal kicker returner kick, basically just stayed on the field",0.079307266,0.9946552515029907,0.0,0.0,0.0032186591997742,0.0028600457590073,0.0153702478855848,False
"yeah, yeah, yeah, yeah, i was",0.028782474,0.0,0.0,0.0,0.0010740641737356,0.0004849530814681,0.0005954421940259,False
i was alright in it,0.031014297,0.9944378137588501,0.0,0.0,0.0005861441022716,0.0003396550309844,0.0003955670981667,False
i was alright in it,0.031014297,0.9944378137588501,0.0,0.0,0.0005861441022716,0.0003396550309844,0.0003955670981667,False
"yeah, no, i didn't",0.01999182,0.9963172674179077,0.0,0.0,0.0009699021466076,0.000517604406923,0.0003949487581849,False
i didn't go to college,0.034962907,0.992605447769165,0.0,0.0,0.0018497821874916,0.0004711319634225,0.0003371155762579,False
"hoo, after high school i just worked",0.04234509,0.6739693880081177,0.0,0.0,0.0009129598620347,0.0007681153947487,0.0008279379107989,False
"yeah, different jobs worked at google for a long time, worked at the google for a long time",0.016937515,0.6925421357154846,0.0333333333333333,0.0,0.0006314889760687,0.0004263821756467,0.000384168815799,False
google,0.019714156,0.0,0.0,0.0,0.0010018717730417,0.0005108460318297,0.0003997264429926,False
google,0.019714156,0.0,0.0,0.0,0.0010018717730417,0.0005108460318297,0.0003997264429926,False
just you know different jobs,0.025692256,0.9704143404960632,0.0,0.0,0.0014277276350185,0.0004914973978884,0.0007574708433821,False
"yeah, it was google",0.017284594,0.701328694820404,0.0,0.0,0.0011332434369251,0.0004328703216742,0.0003913586551789,False
"well, i got two",0.02054715,0.6474200487136841,0.0,0.0,0.0010140181984752,0.0004423183854669,0.0004953893367201,False
"the one you work at now, don't talk about my job, man, my job",0.089041,0.0,0.0,0.0,0.0069528794847428,0.0042995596304535,0.0100521938875317,False
google,0.019714156,0.0,0.0,0.0,0.0010018717730417,0.0005108460318297,0.0003997264429926,False
