text,perspective_score,flair_score,textblob_score,vader_score,detoxify_original_score,detoxify_unbiased_score,detoxify_multilingual_score,has_swearing
"however, if you don't try to see if you can trust 'em you'll never know",0.06652113,0.0,0.0,0.0,0.0021722544915974,0.0135080320760607,0.0013362931786105,False
it's just people don't try,0.04165838,0.9578943848609924,0.0,0.0,0.001468249829486,0.0005887759616598,0.0010260345879942,False
"yeah, people don't try",0.029640866,0.0,0.0,0.0,0.0012387931346893,0.00060735916486,0.0004888570401817,False
it's it's a,0.020408317,0.0,0.0,0.0,0.0026424268726259,0.0007212065975181,0.0070713507011532,False
"you know, i love my city and so i kn",0.03736641,0.0,0.0,0.0,0.0020412236917763,0.0017376901814714,0.0753448531031608,False
i know,0.022773718,0.0,0.0,0.0,0.0014815481845289,0.0004443990183062,0.000429977721069,False
i know what my city has been through,0.026722329,0.0,0.0,0.0,0.0008600438013672,0.0003760143590625,0.0005235024145804,False
"i was born when we were seven, one six as the area code",0.017909339,0.0,0.0,0.0,0.0011887040454894,0.0004345907073002,0.0010017185704782,False
"so it it's different now you know, and now i'm living on the east side",0.0334178,0.5392124056816101,0.0,0.0,0.0014250563690438,0.000488034565933,0.0004208461032249,False
after growing up on the west side for so long,0.031529333,0.0,0.05,0.0,0.0022304484155029,0.0003736091020982,0.0008326250826939,False
i'm still a westsider but i just know a little bit of the east side,0.10828095,0.0,0.1875,0.0,0.0010738985147327,0.0004479708441067,0.000371994334273,False
"yes, um, actually, um, i've lived in other cities as well",0.025005542,0.0,0.0625,0.0,0.0006559644825756,0.0003810920752584,0.0005320852505974,False
um,0.012811388,0.0,0.0,0.0,0.0011565451277419,0.0007473072619177,0.0008661823230795,False
"i would say mostly uh, in rochester, i've lived on the west side up until my later years, um, younger, i've lived in uh, georgia, i've lived in palmdale, california, um, went and visited a couple of other places",0.045778666,0.6498231887817383,0.0,0.0,0.0006502228789031,0.0003588116669561,0.0003522441256791,False
"had like homes in other places like uh, michigan, and um",0.0168681,0.0,0.125,0.0,0.0006962897023186,0.0004876032471656,0.000418484210968,False
"yeah, saginaw, michigan, that's exactly where it's at",0.032387726,0.0,0.0,0.0,0.0014825204852968,0.0005047045415267,0.0008678800659254,False
"and uh harlem, new york, cause, most of my family is from harlem",0.111500904,0.0,0.0,0.0,0.0008326917886734,0.0004862628411501,0.00097040674882,False
um,0.012811388,0.0,0.0,0.0,0.0011565451277419,0.0007473072619177,0.0008661823230795,False
"but other than that, yeah, i was",0.024147147,0.0,0.125,0.0,0.0009427798795513,0.0004292315861675,0.0010479944758117,False
it was mostly here,0.021102477,0.9782024025917053,0.0,0.0,0.000802107329946,0.0003490478848107,0.000528150529135,False
"growing up, was on the west side",0.034962907,0.0,0.0,0.0,0.0034305884037166,0.0005148407653905,0.0005074500804767,False
"once i got towards uh, high school",0.02655065,0.0,0.0,0.0,0.000950219691731,0.0005963276489637,0.0005772894946858,False
"actually, that's when i came",0.0186035,0.7416987419128418,0.0,0.0,0.0008075290243141,0.0005749436677433,0.0007830603281036,False
we came back from california,0.028954152,0.8234573602676392,0.0,0.0,0.0009941344615072,0.0005751689895987,0.0004341996100265,False
i did my ninth grade year in california,0.040971663,0.0,0.0,0.0,0.0011575850658118,0.0003834153467323,0.0003737656516022,False
"it kind of messed me up, cause a lot of things",0.15001574,0.9984105825424194,0.0,0.212,0.0035497453063726,0.0022997851483523,0.001613485161215,False
i've hm,0.03770977,0.0,0.0,0.0,0.0010649646865203,0.0011362549848854,0.0005284665385261,False
"their school's curriculum was very, very different, and with a lot of stuff that was happening at that time, it was very hard to concentrate, so i bombed my ninth r",0.19634613,0.99852055311203,0.1895833333333333,0.053,0.0020263995975255,0.002835523802787,0.0064499783329665,False
my ninth grade year,0.032559406,0.0,0.0,0.0,0.0016325123142451,0.0004329229413997,0.0005744291120208,False
"however, i've l",0.023117077,0.0,0.0,0.0,0.0009344354039058,0.0006272523314692,0.0015710127772763,False
i learned so much spiritual wealth,0.07091636,0.0,0.0,0.0,0.0008959617116488,0.0003355739754624,0.0005358032649382,False
"it's it's it's mindblowing, even though i, even though i, my grades wasn't looking like it",0.10699297,0.0,0.0,0.123,0.0007747938507236,0.0006185091333463,0.0049632294103503,False
"i, i, n",0.03753809,0.8057398796081543,0.0,0.0,0.0118425861001014,0.0017976227682083,0.0005672967527061,False
i came back home with a new mindset,0.03187269,0.0,0.0,0.0,0.0008693906129337,0.0008261721231974,0.0003805065061897,False
"once i came back home, actually got a house right across the street from my mama, my grandmama",0.050242316,0.0,0.0,0.0,0.0023560838308185,0.0050058718770742,0.0025986789260059,False
"i'm sorry, and um, then we had moved to the w",0.03616466,0.9878956079483032,0.5,0.115,0.0006998378667049,0.0011974170338362,0.0005768681876361,False
"east side for my twelfth grade year, um in rdaddress3, off of rdaddress2, and which that was cool",0.042001735,0.0,0.0,0.0,0.0010086764814332,0.0003961365146096,0.0004334351688157,False
you know,0.03994159,0.0,0.0,0.0,0.0024898352567106,0.0004940603976137,0.0006626065005548,False
"that was more of a sense of community too, because everybody knew everybody",0.021380141,0.0,0.0,0.0,0.0005909188184887,0.0003473275573924,0.0003402603033464,False
"i mean, once you're in a apartment complex, it's kind of hard not to talk to somebody else",0.060527626,0.0,0.0760416666666666,0.091,0.0016476897289976,0.0007992053870111,0.0005760656786151,False
"um, yet still peop people didn't talk to other people, you know, but that was that was a good environment",0.05413456,0.9564810991287231,0.0,0.0,0.0011599427089095,0.0261115599423646,0.0178006943315267,False
um,0.012811388,0.0,0.0,0.0,0.0011565451277419,0.0007473072619177,0.0008661823230795,False
and after rdaddress3,0.021102477,0.520300567150116,0.0,0.0,0.001387046999298,0.0004152949841227,0.0003965009236708,False
i would say oh yeah,0.032902762,0.0,0.0,0.0,0.0008568455814383,0.0004616724909283,0.0005626297206617,False
"after mary, i bombed college",0.5026305,0.9983826875686646,0.0,0.0,0.1918194144964218,0.0039592357352375,0.0946390852332115,False
it was unfortunate,0.064523295,0.9991071820259094,0.5,0.6,0.0018568963278084,0.0005042297416366,0.0016323840245604,False
i was,0.020408317,0.0,0.0,0.0,0.0057652350515127,0.0004123224352952,0.0006210994324646,False
i was,0.020408317,0.0,0.0,0.0,0.0057652350515127,0.0004123224352952,0.0006210994324646,False
i was a lost puppy,0.11729682,0.9615795016288757,0.0,0.365,0.0499489977955818,0.0052498937584459,0.0110041433945298,False
um,0.012811388,0.0,0.0,0.0,0.0011565451277419,0.0007473072619177,0.0008661823230795,False
basically i was trying to go for what i graduated in,0.023803791,0.9944837689399719,0.0,0.0,0.0006245074910111,0.0004620258405338,0.0004943873500451,False
"i graduated from medicine engineering, so i tried",0.017354012,0.7044921517372131,0.0,0.0,0.0007137198699638,0.0004076465556863,0.000409055763157,False
"i wanted to go for um, computer hardware engineering, and that's what i had signed up for when applying to mission san josé high school university",0.012841969,0.0,0.0,0.0,0.0006147856474854,0.0004130903980694,0.0003410382487345,False
"i got accepted yet when i, when my parents drove me down there, and you know, moved me in and i really got down to my major",0.03358948,0.0,0.0121527777777777,0.0,0.0008754360023885,0.0005071717896498,0.0007622524863108,False
"it seemed that on their centennieth year, basically on they hundredth year being there, they took out my major last minute, so it was either take computer information systems or come back next year when my parents already left me, so you know, and then a whole bunch of stuff, whole bunch of other stuff happened that really got me lost in the sauce",0.04234509,0.9996293783187866,0.0,0.039,0.0034367253538221,0.0004588912415783,0.000703033118043,False
i wasn't i was,0.015340946,0.9995892643928528,0.0,0.0,0.0047397599555552,0.0008375407196581,0.0003871949738822,False
"i was a person that cared more about family than i would say, social experiences",0.02397547,0.0,0.0,0.0,0.0009739264496602,0.0003514104464557,0.0003385148884262,False
"um, when i was in high school, the upward bound is what had me actually express myself and learn how to socialize with other people",0.0741129,0.0,0.0,0.0,0.0008006254793144,0.0004355417040642,0.0005502774147316,False
but before that i was just a homebody,0.027065687,0.0,0.0,0.0,0.0009611858986318,0.0004680297279264,0.0004016535240225,False
i just knew i was a big brother,0.047495455,0.0,0.0,0.0,0.0012268399586901,0.0012502099853008,0.0017242759931832,False
i'm a role model,0.026722329,0.0,0.0,0.0,0.0007473456789739,0.0004805470525752,0.0003218554193153,False
i have to set an example,0.01263372,0.0,0.0,0.0,0.0011838705977424,0.0005237804143689,0.0002085336454911,False
that's all i knew,0.027065687,0.9436172246932983,0.0,0.0,0.001321620773524,0.0003986384836025,0.0006130341207608,False
"um, so once i go into college, oh my god, socializing became a priority instead of you know, instead of something to just ease your mind on, you know, it became something that i felt that i needed to do",0.07091636,0.0,0.0,0.0,0.0015356526710093,0.0010711826616898,0.0019963809754699,False
that's what i was down there,0.040628307,0.0,0.1555555555555555,0.0,0.0008268837118521,0.000627864152193,0.0007734199753031,False
"for you know, i did a lot of stuff in music",0.031014297,0.0,0.0,0.0,0.000636106939055,0.0005282779457047,0.000550212629605,False
got into a couple of battles,0.112144895,0.9992451667785645,0.0,0.342,0.0027454239316284,0.0005203220644034,0.0024484165478497,False
one person that i have battled is actually the face of battle rap,0.29756662,0.0,0.0,0.304,0.0014410581206902,0.00322668813169,0.2414947003126144,False
"at this moment, his name is mary",0.013952625,0.0,0.0,0.0,0.0008926232694648,0.0006296052597463,0.000302700267639,False
"hey, it's cool it was",0.028954152,0.0,0.0,0.0,0.0006307344301603,0.0004092004674021,0.0009595530573278,False
it was very cool,0.050242316,0.0,0.0,0.0,0.0006263246177695,0.0003460066218394,0.0005096811801195,False
"um, so you know, those experiences helped me, you know, and when i came back, that's when i moved back with my uh grandmother on rdaddress2",0.03994159,0.0,0.0,0.0,0.0012520774034783,0.0005089182523079,0.002332319272682,False
"um, tried to do mission san josé high school a little bit just to figure out what i really wanted to do",0.05133759,0.9405723214149475,0.0,0.0,0.0007392670959234,0.0004005513328593,0.0003923145413864,False
then i realized i just really wanted to do music,0.039254878,0.0,0.0,0.0,0.0006811331259086,0.0006382879801094,0.0004133586771786,False
and what i wanna do with music is not in rochester,0.11600884,0.0,0.0,0.0,0.0009262863895855,0.0011635703267529,0.0010684930020943,False
"however, now i'm just focused on having a project like right now, all of these life lessons that i'm saying",0.017492844,0.0,0.0,0.0,0.0005657615838572,0.0004305086331441,0.0003398059634491,False
it's like my project is called google,0.0121478075,0.0,0.0,0.0,0.0013869763351976,0.0004270609060768,0.0003503730986267,False
"you know, it kind of",0.029469188,0.9047837257385254,0.0,0.0,0.0012564462376758,0.0003875502152368,0.000846947717946,False
"i'm a tall guy, so it kind of r relates to me growing up from a kid to an adult, but it's also me growing up into knowing myself on top of that, seeing how i've grown as a artist and how my music sounds differently",0.0334178,0.0,0.0,0.0,0.0006763828569091,0.0008081352571025,0.0006482669850811,False
"uh, i realize how powerful words are",0.036508016,0.0,0.0,0.0,0.0007764025358483,0.0004322192398831,0.0006814347580075,False
so with those words it's kind of like they're divine,0.037023053,0.0,0.0,0.0,0.0007379368180409,0.0008779302588663,0.0028120323549956,False
"so whatever you say you bring to yourself when i first started writing, i was a very violent person and then i brought that to my actual life after saying it for so long, so i had to change my approach, my whole entire approach, just to be more light",0.15568043,0.7146258354187012,0.0,0.079,0.0009780336404219,0.0006537591689266,0.0022356873378157,False
"you know, so now i'm here now i'm here",0.034791227,0.0,0.0,0.0,0.0013355026021599,0.0006017788546159,0.0009277730132453,False
"um, i live on the east side now, uh, on rdaddress1 street, off of rdaddress2, um, rdaddress2 is not bad to me, you know, um, i'm actually volunteering for uh outreach, uh, google, um, google",0.090114996,0.0,0.0,0.0,0.0010565338889136,0.000576824764721,0.0005628692451864,False
"they're called google, uh, google",0.031701013,0.9600236415863037,0.0,0.0,0.00083876948338,0.000472344487207,0.0007064012461341,False
"um, basically they, it's it's it's pretty",0.027065687,0.0,0.0,0.0,0.0008430205634795,0.0003886618069373,0.0045013362541794,False
it's pretty heavy what they do and it's very much needed,0.07211506,0.0,0.0,0.0,0.0005764861707575,0.0004603423294611,0.0030085579492151,False
"like if anything, in the uh, the one, four, six, two, one area code",0.012217224,0.0,0.0,0.0,0.0006575775332748,0.000380421814043,0.0003152249555569,False
"if anything happens, like a shooting or anything like that, w",0.22982138,0.9067041277885437,0.0,0.0,0.0009317029616795,0.0339132137596607,0.0294504668563604,False
what they do and what i volunteer with them is going around,0.03616466,0.0,0.0,0.0,0.0007288087508641,0.0004991447203792,0.0009386480087414,False
they do calls of action,0.04783881,0.0,0.0,0.0,0.0009591709822416,0.0004617774975486,0.0005868442240171,False
"so if there was a shooting at a specific spot in the two one area, they go to that area",0.13835071,0.9119080305099487,0.0,0.0,0.0006420414429157,0.0149985020980238,0.0413896776735782,False
pass out flyers two days afterwards,0.029469188,0.999711811542511,0.0,0.0,0.0010432855924591,0.0006487474893219,0.0158650260418653,False
that's when they gather there just to show people,0.055333257,0.0,0.0,0.0,0.0007246368331834,0.0007119884830899,0.0016645936993882,False
you know that there's another way you know they got,0.02809576,0.0,0.0,0.0,0.0009976018918678,0.0005137519910931,0.0016508640255779,False
"i got into it cause you know i was looking at their criteria cause they look for kids, kids that's at high risk of of gang violence of of of uh, j, basically like street life, you know, and just letting them know lay",0.08330294,0.0,0.0,0.125,0.0044206609018146,0.0018839522963389,0.0006307939183898,False
look we got,0.026207292,0.0,0.0,0.0,0.0008374006720259,0.000431342748925,0.0007216322119347,False
there's people that support you,0.03616466,0.0,0.0,0.0,0.0007675816887058,0.0005332837463356,0.0004204846336506,False
there's there's people that's here for you,0.03753809,0.0,0.0,0.0,0.0012057642452418,0.0005752131110057,0.001248265733011,False
"um, they, they make my view on a neighborhood very very different",0.055333257,0.0,0.0,0.0,0.0006838988629169,0.0004623956920113,0.0007407328230328,False
"you know what i mean, cause it's like like i care more",0.0753116,0.0,0.0,0.0,0.0171417985111475,0.000825663388241,0.0027582675684243,False
"i care way more now, and it's not just for what's happening on my street",0.04783881,0.0,0.0,0.0,0.0184017550200223,0.0006399793201126,0.0005708832177333,False
it's like that whole entire area,0.021102477,0.0,0.0,0.0,0.0021397359669208,0.000369759480236,0.0009341179975308,False
you know,0.03994159,0.0,0.0,0.0,0.0024898352567106,0.0004940603976137,0.0006626065005548,False
sometimes i'm there may be something going on on st,0.05093802,0.6193548440933228,0.0,0.0,0.0010428677778691,0.0004556345811579,0.0005796879413537,False
"paul, or it may be something going on near the conkey area or something going on on hudson, on clinton, it's it's i, anywhere around those areas",0.09118898,0.0,0.0,0.0,0.0006363003631122,0.0004428187094163,0.000443114520749,False
"uh, we're out there",0.036336336,0.0,0.0,0.0,0.0008658749866299,0.0006572215934284,0.0004638534155674,False
"you know, just showing people",0.04131502,0.0,0.0,0.0,0.000977361574769,0.0005310943815857,0.0014246554346755,False
look,0.037881445,0.0,0.0,0.0,0.0053241183049976,0.0005192293901927,0.0005362689844332,False
"if you know somebody that's been through situations, just tell him or her to call us",0.023803791,0.7153963446617126,0.0,0.0,0.0007217309321276,0.0007815131684765,0.0004351248499006,False
you know,0.03994159,0.0,0.0,0.0,0.0024898352567106,0.0004940603976137,0.0006626065005548,False
"that's that's all that we're saying and it feels good to know that people will do exactly what you said like okay, i got a prospect for you",0.052935857,0.0,0.0,0.0,0.0005672553670592,0.0006218695198185,0.0009312752517871,False
i'll let you know it may take a while,0.03994159,0.0,0.0,0.0,0.0007247801404446,0.0005689802928827,0.0003014305548276,False
i'm not even telling 'em to rush,0.08330294,0.9839389324188232,0.0,0.0,0.0084885135293006,0.0013409837847575,0.0015381873818114,False
i'm saying do it at your own pace,0.085282035,0.0,0.0,0.0,0.0022805377375334,0.0006309057353064,0.0022686482407152,False
but it's it's it's very beautiful to to see that side and for me to be on that side of the fence,0.033246122,0.0,0.0,0.0,0.0010328468633815,0.0004994776681996,0.000892260519322,False
"i've never done really volunteer work like that, and on top of that i've never seen a program quite like this, so you know that it's very, very comforting",0.028954152,0.0,0.0,0.0,0.0007348056533373,0.0003737446677405,0.0004470786079764,False
"i took my little kids, the little twins",0.23014031,0.0,0.1875,0.0,0.0060693877749145,0.0009639468626119,0.0015776813961565,False
"i took them to one of the uh, one of the uh, outreaches, you know, and they was scared at first cause they, they don't like people",0.15276173,0.9986586570739746,0.0,0.167,0.0217332020401954,0.0055784569121897,0.0109372660517692,False
they don't like interacting with people,0.21892473,0.9998819828033447,0.0,0.297,0.0069133318029344,0.0008591432706452,0.007530468981713,False
too many people gets them nervous,0.08689302,0.9823466539382935,0.0,0.296,0.0243413746356964,0.0004971874295733,0.0017731746193021,False
"however, when they have flyers in they hand and i told them you know, hey, just just give it to that person",0.08555053,0.8269674181938171,0.0,0.0,0.0005999982822686,0.000574670091737,0.0006347703165374,False
"yeah, give it to that person they loved it",0.083939545,0.0,0.0,0.0,0.0010791399981826,0.0004674951196648,0.0006146526429802,False
"you know what i'm saying, they loved it",0.04783881,0.0,0.0,0.0,0.0009301016107201,0.000367782136891,0.0008334704907611,False
"and now every day is like when we gonna pass out flyers again, and my only answer is i hope we don't have to",0.047495455,0.9816378951072693,0.0,0.0,0.0059977481141686,0.0008150595822371,0.0009906655177474,False
you know what i'm saying,0.043375164,0.0,0.0,0.0,0.0014801901997998,0.0004246987227816,0.0008275076979771,False
that's it's it's deep,0.030842619,0.0,0.0,0.0,0.0012779252137988,0.0004897037288174,0.0085463384166359,False
it's really deep,0.040971663,0.0,0.0,0.0,0.0007714601233601,0.0004103930841665,0.0014315688749775,False
"but yeah, that the where where i'm living at it",0.02929751,0.7380731105804443,0.0,0.0,0.0006516997236758,0.0005795888137072,0.0006825383752584,False
"really, this one is really reminding me of where i used to be on rdaddress2",0.022351967,0.0,0.0,0.0,0.0009266849956475,0.0003586957755032,0.000403663929319,False
"m, where i, where i was growing up, cause i know every one of the uh, every one of the people that my kids come across, you know, i know their parents",0.050242316,0.0,0.0,0.0,0.0006771694170311,0.0004643057473003,0.0005876622744835,False
i know a little bit about them,0.044748597,0.0,0.1875,0.0,0.000634609721601,0.0003524535277392,0.000599558756221,False
"you know what i'm saying, so it's like it's a community base where i'm at and that makes it awesome",0.03599298,0.0,0.0,0.0,0.0005992513615638,0.0003613739972934,0.0004119534860365,False
that makes that makes it easy for sit certain situations,0.034962907,0.0,0.0,0.0,0.0006441557197831,0.0003892920503858,0.000648608081974,False
"you know, even if the kids fight or whatever, you know what i'm saying, the parents can stand right next to each other",0.04234509,0.0,0.0,0.106,0.0016821568133309,0.0005924843135289,0.0007131487363949,False
"oh, he hit you hit him back",0.3282253,0.0,0.0,0.0,0.0972715467214584,0.3443897366523742,0.5229429006576538,False
"you know, just regular, regular stuff that helps a kid grow",0.06652113,0.0,0.0,0.0,0.0058829113841056,0.0004973924369551,0.0014867257559671,False
"you know what i'm saying, and it's it's dope that parents is on one accord doing that it",0.1550967,0.9967701435089111,0.0,0.0,0.0129757905378937,0.0341830477118492,0.1160057261586189,False
