text,perspective_score,flair_score,textblob_score,vader_score,detoxify_original_score,detoxify_unbiased_score,detoxify_multilingual_score,has_swearing
i think blues alley came along a little bit later and you had a couple of other restaurants,0.020408317,0.6851552724838257,0.1041666666666666,0.0,0.0006275477353483,0.0003991957928519,0.0004686998727265,False
"uh, r, uh",0.034104515,0.769900918006897,0.0,0.0,0.0019586130511015,0.0006869094795547,0.0007730990182608,False
the clubs and restaurants over there that were kind of nice,0.02792408,0.0,0.0,0.0,0.0005529915215447,0.0004371180548332,0.0005286438972689,False
"um, but you know u",0.036851373,0.0,0.0,0.0,0.0009923285106197,0.0020906655117869,0.000687978346832,False
georgetown was one of those places,0.02124131,0.5429824590682983,0.0,0.0,0.0010452838614583,0.0003401284629944,0.0006125759100541,False
one of the things you could do in dc,0.05493369,0.0,0.0,0.0,0.0007020211778581,0.0005072106723673,0.0004480833595152,False
back then is you could find a place to park so so you could drive to these places and always find a place on the street to park,0.017631676,0.0,0.0,0.0,0.0023288591764867,0.0005201457533985,0.0004443729412741,False
"and and it was it was easy it, w",0.03187269,0.0,0.0,0.0,0.0011280693579465,0.0018764266278594,0.0003805288288276,False
"and you weren't a long distance away from wherever it was that you were trying to go, so i, i, i remember that being a lot of fun and easy to do, and there were nice places to go, and um, it good events to attend",0.02655065,0.0,0.0,0.0,0.0005908224848099,0.0003880770236719,0.000440086791059,False
come downtown,0.028439116,0.0,0.0,0.0,0.0023821771610528,0.0004214087675791,0.000672142021358,False
"and you had the warner theater, and um, the national theater sometimes would have things that were of interest, and um, you had",0.027237365,0.9190344214439392,0.0,0.0,0.0006111797993071,0.0003909969236701,0.0006509887170977,False
this was a little bit later,0.049212243,0.7262445092201233,0.09375,0.0,0.0006907070055603,0.000328229216393,0.0003897366696037,False
"this is probably when i was in college, and l, and after you had a lot of these, um, small sort of neighborhood theaters, so they were doing uh, and they were the ones that were putting on a lot of the black plays",0.27194336,0.8437265753746033,0.2083333333333333,0.0,0.0089960116893053,0.0262450743466615,0.0176112856715917,False
"um, and um",0.021583619,0.6476489305496216,0.0,0.0,0.0010435967706143,0.0006986716762185,0.0008352331351488,False
they were great,0.03358948,0.0,0.0,0.0,0.0007428213721141,0.0003303189587313,0.0025078800972551,False
"i mean, some of th",0.023117077,0.0,0.3125,0.0,0.0017412597080692,0.0010124105028808,0.0010024613002315,False
some of the the,0.019297661,0.0,0.0,0.0,0.0013182327384129,0.0003602672077249,0.0011323834769427,False
"the performances were just outstanding and you know, culturally relevant",0.043031808,0.0,0.0,0.0,0.0005700711626559,0.0003581125056371,0.0004618518869392,False
"um, so that that was a lot of fun",0.053335425,0.0,0.0,0.0,0.0007073109736666,0.0003766228328458,0.0006383984000422,False
i enjoyed,0.034791227,0.0,0.0,0.0,0.0007940165814943,0.0003340221592225,0.000403021054808,False
"i enjoyed that when it, but that was more uh of the time that i was in college and after college when i come on the weekends and stuff or the summer seventies",0.04131502,0.980475127696991,0.0,0.0,0.0005991391371935,0.0003564365615602,0.0005209677037782,False
"yeah, yeah, changing",0.023803791,0.0,0.0,0.0,0.0008949707262217,0.0005208291695453,0.0005405474221333,False
"well, re",0.018048171,0.0,0.0,0.0,0.0015374412760138,0.0004777081485372,0.0003587258397601,False
it was sort of coming coming back,0.022213135,0.9961051940917969,0.0,0.0,0.0013812811812385,0.0005673938430845,0.0006741911638528,False
"yeah, it was sort of",0.02124131,0.9918208122253418,0.0,0.0,0.0008830652222968,0.0003371463972143,0.000605801702477,False
it was sort of coming coming back,0.022213135,0.9961051940917969,0.0,0.0,0.0013812811812385,0.0005673938430845,0.0006741911638528,False
"i think so, and i hadn't thought about it, but now that you mention it, i think it was sort of um, more locally focused neighborhood focused",0.024318827,0.9973374009132385,0.0,0.0,0.0005880671087652,0.0003446474729571,0.0003505697241052,False
"um, there was i",0.026207292,0.9078948497772217,0.0,0.0,0.0007696782704442,0.0005812398158013,0.0008170708897523,False
i,0.018187003,0.0,0.0,0.0,0.0033499409910291,0.0007452693535014,0.0005561164580285,False
i,0.018187003,0.0,0.0,0.0,0.0033499409910291,0.0007452693535014,0.0005561164580285,False
"i, also, now in thinking about it, think that it was a time where there was a lot of black entrepreneurship",0.355017,0.5865090489387512,0.1666666666666666,0.0,0.0007143070688471,0.1817800104618072,0.0465352348983287,False
so you h,0.030327583,0.9260274171829224,0.0,0.0,0.0675617381930351,0.0095069324597716,0.0012484132312238,False
"you had? excuse me, yeah, i'm okay now",0.06492286,0.9674553275108337,0.0,0.0,0.0011145337484776,0.0006784322322346,0.0059855873696506,False
"um, you had um, a lot of small neighborhood businesses",0.032387726,0.0,0.25,0.0,0.0006466872291639,0.0005074239452369,0.0005929356557317,False
"um, like these, c in these community theaters and theater groups, and so it was an opportunity for people who had an interest and wanted to do something um, on their own to sort of venture out there and try",0.036508016,0.0,0.0,0.0,0.0006284811533987,0.0004046058747917,0.0004584553535096,False
and there was,0.017423427,0.0,0.0,0.0,0.000883673725184,0.0004229243204463,0.0005552285001613,False
there was community support and other r resources available to help them do that kind of thing,0.023632111,0.0,0.0,0.0,0.0005359468050301,0.0004198571550659,0.0003355481021571,False
"and so i, i, i think that there was a l",0.033761155,0.9880516529083252,0.0,0.0,0.0009393543004989,0.0056588589213788,0.0029776359442621,False
there was a lot of that kind of entrepreneurship,0.029984225,0.0,0.0,0.0,0.0006759971147403,0.0003299437812529,0.0003645698889158,False
