text,perspective_score,flair_score,textblob_score,vader_score,detoxify_original_score,detoxify_unbiased_score,detoxify_multilingual_score,has_swearing
we play tag,0.022351967,0.0,0.0,0.0,0.011753287166357,0.000461716990685,0.0003621130017563,False
sometimes we walked to the store,0.022074303,0.0,0.0,0.0,0.0008575116517022,0.0005336317699402,0.0006034539546817,False
sometimes we stay out there til like ten o'clock and then i get annoyed and like w,0.11729682,0.0,0.2,0.12,0.0146541083231568,0.0010344696929678,0.0012622860958799,False
"well, we, most of the time we",0.019714156,0.0,0.0,0.0,0.0007263698498718,0.0003745436260942,0.0008674485143274,False
"during the summer we're probably like hanging around the pool, and that's basically",0.048525527,0.0,0.0,0.0,0.0007885014056228,0.0005735898739658,0.0010130144655704,False
"oh, we rode our bikes and i ended up learning how to ride a bike",0.050585672,0.0,0.0,0.0,0.0008447864674963,0.0004882618668489,0.0007115601329132,False
"when mary taught me and my brother, it was mary and my brother",0.036508016,0.0,0.0,0.0,0.0012316709617152,0.0011692474363371,0.0003160778142046,False
"every time i fell, he'd pick me back up and made me try again",0.05773066,0.0,0.0,0.0,0.02911445684731,0.0065597952343523,0.003382358700037,False
that's basically what we did of my brothers and sisters,0.044748597,0.0,0.0,0.0,0.0006682674866169,0.0009688917198218,0.0007821117760613,False
"yes, no, of the group of my friends",0.02929751,0.9614061713218689,0.0,0.0,0.0007441420457325,0.0005627439823001,0.0003332752967253,False
"um, am i? no, mary, mary was n",0.017909339,0.9564662575721741,0.0,0.0,0.0252761151641607,0.0027790346648544,0.0020561795681715,False
no,0.015410362,0.9061906933784485,0.0,1.0,0.0012503124307841,0.0009229910792782,0.0005184102337807,False
it was like two more other people that were younger than me,0.043375164,0.9998958110809326,0.0,0.0,0.0008323827642016,0.0022839589510113,0.0064398720860481,False
well it was,0.0186035,0.0,0.0,0.0,0.001102699432522,0.0003983205242548,0.0008127851760946,False
"i was always safe in my way, but around the neighborhood",0.06492286,0.0,0.0,0.0,0.0006168187246657,0.0003945369098801,0.000384644314181,False
not so much lot of acc,0.06771983,0.9908702969551086,0.0,0.0,0.003275447525084,0.0007266554166562,0.0006111963884904,False
not a,0.014369122,0.996573805809021,0.0,0.0,0.0013504408998414,0.0007042167126201,0.000490240403451,False
like a lot,0.03427619,0.0,0.0,0.0,0.002392714144662,0.0003770172188524,0.000624063948635,False
"a lot like it wasn't daily, but there were accidents",0.084745035,0.8820309042930603,0.0,0.232,0.0008025101851671,0.0003536450094543,0.0017850905423983,False
"there were gunshots sometimes, but i was",0.124380715,0.0,0.0,0.0,0.0006798331742174,0.0003347920428495,0.0729822218418121,False
i was always safe,0.020269485,0.0,0.0,0.0,0.0008150800713337,0.0003592684515751,0.000493518426083,False
"like uh, if my mom heard anything, she'd always make us huddle together",0.13610743,0.0,0.0,0.0,0.0048647643998265,0.0043615847826004,0.0015905828913673,False
it was one night when my mother heard it and my dad and my mother was like mary,0.06971766,0.7160267233848572,0.0,0.0,0.0081233717501163,0.0020548833999782,0.0012486843625083,False
"no, we have to get all of them and we were huddled, i think in my room",0.15188612,0.8303653597831726,0.0,0.0,0.0010986912529915,0.0056173591874539,0.0089108068495988,False
w,0.022351967,0.0,0.0,0.0,0.0012372832279652,0.0044690929353237,0.0005613963585346,False
"no, we was huddled like right there in the middle of the hallway we were like, huddled together for at least five minutes, and then my dad was like it's okay",0.11343288,0.9999115467071533,0.0,0.0,0.0007339487201534,0.0005638373550027,0.0009507327340543,False
everything's over and we were,0.049212243,0.0,0.0,0.0,0.001471355673857,0.0007083294913172,0.0005252918344922,False
we were okay,0.019714156,0.0,0.0,0.0,0.0006748616578988,0.0003879719588439,0.0004502333758864,False
"it was like me and my brother, my sister, my mom and my dad, but um, it was fun",0.077709,0.0,0.0,0.0,0.0010685744928196,0.0017748853424564,0.0014635941479355,False
"my funnest memories from living over there was the days we had sn got snowed in cause my brother was over there, my aunt, my cousin, my mom, my dad",0.030842619,0.0,0.0,0.0,0.001218220568262,0.0010325157782062,0.0011196982813999,False
s,0.0495556,0.0,0.0,0.0,0.0025115853641182,0.0020734022837132,0.0005548478220589,False
"fortunately, my sister wasn't there, but it was still fun because everybody that was around the neighborhood went to play in the snow and all my friends were outside",0.07730943,0.0,0.0,0.0,0.0010425150394439,0.0008247355581261,0.0007807040819898,False
we was throwing snowballs,0.1689685,0.0,0.0,0.0,0.0266143344342708,0.0175801776349544,0.0207496974617242,False
we was knocking on each other door,0.064523295,0.9876676201820374,0.125,0.0,0.0167660936713218,0.0078272903338074,0.0120734833180904,False
tryna get each other to come out,0.077709,0.9415308833122253,0.125,0.0,0.0124779716134071,0.0022837850265204,0.0010750791989266,False
"that had to be like the funnest moment of living over there, probably like all of the all of the gunshots and stuff that happen around there, all of the guys that would always stand outside on the corner doing things they're not supposed to",0.10461388,0.5485353469848633,0.0,0.0,0.0015575628494843,0.0007266768952831,0.0015194446314126,False
all the gunshots,0.13745339,0.9979090690612793,0.0,0.0,0.0059399008750915,0.0004829509707633,0.0910085663199424,False
"all the accidents, stu, stuff like that stuff that was more that was dangerous for the kids to hang outside",0.12760067,0.9975904226303101,0.0333333333333333,0.225,0.0114266034215688,0.0016166376881301,0.0211609229445457,False
"no, they were there and i knew it, but like nothing, really, it wasn't even more where i lived at cause i lived on the top",0.037023053,0.9967079162597656,0.0,0.0,0.0010327372001484,0.0005142248119227,0.00046068514348,False
it's like down there where cause it's like a top thing,0.05253629,0.0,0.0,0.0,0.0009715441265143,0.0006225659744814,0.0010954290628433,False
take steps to go down there,0.04234509,0.9813262224197388,0.1555555555555555,0.0,0.0022602095268666,0.0009773336350917,0.0008785558748058,False
that's where everything happened,0.035649624,0.0,0.0,0.0,0.0007097062189131,0.000412846711697,0.0005376762128435,False
that's why i wasn't,0.017354012,0.9192766547203064,0.0,0.0,0.0012817503884434,0.0006311950273811,0.0004551759338937,False
"that's probably why it wasn't so affective to me, but yeah, um, i to me",0.04818217,0.9797333478927612,0.0,0.0,0.0008088116301223,0.0004982962273061,0.0010264095617458,False
"i don't know cause i haven't been around there, but i do know they're rebuilding everything",0.033932835,0.0,0.0,0.0,0.0006735916249454,0.0004503569798544,0.0003021553275175,False
"they've redone apartments, and bunch of thing, they're redoing the pool, so hopefully you know things will change",0.03221605,0.0,0.0,0.0,0.0007574690971523,0.0004848287499044,0.0004037108737975,False
"um, mm, i don't",0.0224908,0.9994812607765198,0.0,0.0,0.0010100968647748,0.001734159188345,0.0005307475221343,False
i don't really know,0.018325835,0.9815598726272583,0.0,0.0,0.0008428072906099,0.0030519890133291,0.000323722459143,False
i don't,0.018325835,0.9894475936889648,0.0,0.0,0.0012363949790596,0.0008526210440322,0.0004738401039503,False
i don't think so,0.01596569,0.994843602180481,0.0,0.0,0.0007618389208801,0.0025207083672285,0.0004028936673421,False
"things are kind of staying the same to me, mo",0.030327583,0.0,0.0,0.0,0.0016508570406585,0.000438143935753,0.0005898420349694,False
"people are getting more influenced by bad things to me sometimes, but other than that it's still the same",0.10763696,0.985451877117157,0.0812499999999999,0.117,0.0006178612820804,0.000537168351002,0.0018732518656179,False
i really never thought about it that way,0.028439116,0.0,0.1,0.0,0.000669979432132,0.0004490266437642,0.0004088945279363,False
"um, we just been there for a long time, and then my parents been wanting a house because you know kids need more space and everything, and and my my father want it",0.022773718,0.0,0.0,0.0,0.000766722660046,0.0007558927754871,0.0005037029623053,False
my mom wanted it,0.06931809,0.0,0.0,0.0,0.022089410573244,0.0034242949914187,0.0008123940788209,False
i wanted it,0.04131502,0.0,0.0,0.0,0.0020070711616426,0.0029725204221904,0.0003955604915972,False
"it wasn't a particular reason, but we wanted the house, so we're moving to the house",0.01665985,0.6171393990516663,0.0,0.0,0.0008264619391411,0.0004621855332516,0.0002572819939814,False
"yeah, it's like five bedrooms",0.036508016,0.0,0.0,0.0,0.0009971485706046,0.0004047719703521,0.0003658633504528,False
"there's um, a bathroom in a full bathroom in the basement, and it's like a big bedroom in the basement, and then two other rooms",0.09870692,0.864289402961731,0.0,0.0,0.0018140898318961,0.0007963011157698,0.0002535438397899,False
"they're they're normal size, and then it's like the master room upstairs and two other, and then one more room upstairs",0.08635602,0.0,0.0,0.0,0.0011881759855896,0.0005345695535652,0.0007809567032381,False
"and if i don't take the room upstairs, i'll get the bigger one in the basement with my own bathroom",0.09548495,0.7316838502883911,0.0,0.0,0.0231077168136835,0.0016437295125797,0.0005056413938291,False
"that's what i'm debating about whether i wanna be upstairs or downstairs, but if i do go downstairs, that room will be the guest room th their room",0.09333697,0.0,0.0,0.0,0.0031423161271959,0.0009455775725655,0.0003716103092301,False
"mmhm, mmmm, haven't been around there",0.025520578,0.9596101641654968,0.0,0.0,0.0009459119173698,0.0007003542268648,0.0008476073271594,False
yeah,0.02124131,0.0,0.0,0.0,0.0015659044729545,0.0005244363564997,0.0006040357402525,False
"oh wait, excuse me",0.07131593,0.9940640330314636,0.05,0.0,0.0048208623193204,0.001595958485268,0.0045442758128046,False
it's two rooms upstairs and three rooms in the basement,0.06412373,0.0,0.0,0.0,0.0009041787707246,0.0005547804175876,0.0003089041565544,False
"yeah, it's t",0.022773718,0.9864909648895264,0.0,0.0,0.0009332262561656,0.0043742735870182,0.0011046781437471,False
"it's a five bedroom, three rooms in the basement, two upstairs",0.05133759,0.0,0.0,0.0,0.001520303543657,0.0005079884431324,0.0002585259790066,False
"the no, m, no more scary movies though, yeah, i really don't",0.089041,0.888221025466919,0.1833333333333333,0.135,0.0008502229466103,0.0015853401273488,0.0003580341581255,False
"but, but it would be it'd",0.019714156,0.5351787805557251,0.0,0.0,0.0010720416903495,0.0005904140998609,0.0015111357206478,False
"the basement will be more family like homey to me, cause anyway, my father's gonna make the basement like his little man cave, so it'll be",0.19716066,0.5443390011787415,0.0,0.0,0.023982960730791,0.0073916665278375,0.0025796424597501,False
it'll be very homey like,0.18450552,0.0,0.0,0.0,0.0007901087519712,0.000519516528584,0.0023932128679007,False
"it'll be like people down there, but it like you won't know",0.048525527,0.7290403246879578,0.1555555555555555,0.0,0.0012122292537242,0.0111365858465433,0.0033343562390655,False
"yeah, mmmm, yeah, they'll have a room downstairs",0.060927194,0.0,0.0,0.0,0.0009146663942374,0.001090970239602,0.0005559736164286,False
"okay, so no, n n",0.07211506,0.988347589969635,0.0,0.0,0.0210030917078256,0.0065645636059343,0.0016467159148305,False
"there's always a story about school for every kid to me, but i, it's not",0.024318827,0.9674051403999329,0.0,0.0,0.0007013340946286,0.0004940889193676,0.0004640738770831,False
i don't like school,0.06612156,0.9993857145309448,0.0,0.413,0.040698517113924,0.0162982884794473,0.0063558835536241,False
i like school,0.019158829,0.0,0.0,0.0,0.0044979997910559,0.0005042732227593,0.0003831796348094,False
i'm very good at everything in school,0.050585672,0.0,0.0,0.0,0.0006515166023746,0.0003790837654378,0.0003123768838122,False
"it's just kids are annoying sometimes and then the teachers they don't understand from a kid's perspective of different things, so like they're always yelling at you and it gets so annoying",0.23189566,0.9995701909065247,0.5333333333333333,0.161,0.0936720967292785,0.0066544036380946,0.0578834153711795,False
you're like,0.03856816,0.0,0.0,0.0,0.2884333729743957,0.0018337107030674,0.0108709195628762,False
"oh my god, i don't like you",0.2712817,0.9995191097259521,0.0,0.229,0.6972169876098633,0.4088941812515259,0.1567619293928146,False
get out of my face and you know kids be disrespectful to the teachers most of the time,0.34388447,0.999148964881897,0.0,0.0,0.9099116921424866,0.1891898661851883,0.3528674840927124,False
"i'll just tell them okay, okay, okay, i get it",0.0471521,0.5504246354103088,0.0,0.0,0.0007705446332693,0.0005571998772211,0.0008907748269848,False
i'm sorry,0.023117077,0.9998569488525391,0.5,0.565,0.0010547674028202,0.0015481514856219,0.0004106285050511,False
i won't do it again like i just try to,0.032902762,0.9999431371688843,0.0,0.0,0.003864022437483,0.0017228008946403,0.0010538628557696,False
"i try to even with them, cause at the end of the day i'm not gonna win the fight, obviously cause it seems like they just have to be right since they're the teachers",0.11472086,0.9861449003219604,0.0,0.145,0.0051366398110985,0.0011822077212855,0.0012281464878469,False
"but it's those little times when they're wrong and they figure that out, then they come and apologize to you and it makes you feel so much better",0.05093802,0.0,0.0625,0.119,0.0007736882544122,0.0006362454732879,0.0007739138673059,False
"but like, besides teachers and the kids at school, i like school cause i'm good at it and it's like i like math",0.028267438,0.0,0.0,0.0,0.0008350361022166,0.0005333867156878,0.0003568984975572,False
i like numbers,0.022773718,0.0,0.0,0.0,0.0013559845974668,0.0004016033490188,0.0004353438853286,False
"i just kind of don't like how you have to do it in like school, how they teach you how to do it",0.0825038,0.9995735287666321,0.0,0.082,0.0049681277014315,0.0010563335381448,0.0012079782318323,False
"i just like doing the numbers by myself and then in like social studies and science, history and science",0.0168681,0.0,0.0,0.0,0.0007009686087258,0.0004321553860791,0.0004116359632462,False
"i, i don't",0.018881164,0.9947742819786072,0.0,0.0,0.0012200931087136,0.0012451178627088,0.0005010587046854,False
i'm good at both,0.02929751,0.0,0.0,0.0,0.0005904402351006,0.0003287935978733,0.0004111262969672,False
it's just the kids that talk all the time and distract you,0.23365098,0.0,0.0,0.167,0.0021367173176258,0.001113272155635,0.0084005240350961,False
"then you can't do your work and then you end up not doing great, so i try to always, mm",0.090114996,0.9750163555145264,0.0,0.148,0.0064789070747792,0.0032944022677838,0.0037694245111197,False
"sorry, i try to always move myself in social studies",0.024833864,0.999115526676178,0.2333333333333333,0.126,0.0007640611729584,0.0006113895215094,0.0009140491602011,False
"i, um, excuse me, i gave myself a independent seat and i've been doing good at social studies and then in science",0.040971663,0.8592183589935303,0.0,0.0,0.0006598597974516,0.0004283991002012,0.0005098497495055,False
those old little times when you get chatty and i have done that,0.4254099,0.0,0.04375,0.0,0.0014550400665029,0.0007247531902976,0.061182826757431,False
i have gotten chatty,0.31682462,0.9995686411857605,0.0,0.0,0.0010965686524286,0.0010294149396941,0.0200526174157857,False
"i gotten chatty today and that was my fault, but i end up getting back on task",0.28923595,0.0,0.0,0.104,0.0013440280454233,0.0013401315081864,0.0134411798790097,False
i always get back on task and i always end up doing my work,0.030670939,0.0,0.0,0.0,0.001755581004545,0.0006417184486053,0.0005436753272078,False
it's just still those kids around are always wanna talk and everything,0.05653196,0.0,0.0,0.0,0.0009916381677612,0.0029063108377158,0.0016428376547992,False
it's h,0.019852988,0.0,0.0,0.0,0.0024228827096521,0.0144471656531095,0.0013864862266927,False
"it's hard, but i always like do it",0.10892494,0.0,0.2916666666666667,0.115,0.0007999361259862,0.0004451114800758,0.0007958463393151,False
those just those two classes most of the time,0.06252546,0.9631943702697754,0.0,0.0,0.0007440367480739,0.0003758088569156,0.00060468231095,False
"most of the time, everybody else is good",0.02517722,0.0,0.0,0.0,0.0006284805131144,0.0004343134351074,0.0009728418663144,False
"do i have a favorite teacher? uh, favorite teachers would have to be miss",0.105704986,0.0,0.0,0.086,0.0008958089747466,0.0026877822820097,0.0031355377286672,False
"no, i do have a favorite teacher this year",0.019436494,0.0,0.0,0.0,0.0006918836734257,0.0004484600503928,0.0002737931790761,False
his name is mr,0.022213135,0.0,0.0,0.0,0.0013567706337198,0.0008011345053091,0.0016160474624484,False
"mary, and you know everybody got press when they heard his name cause mary",0.034104515,0.0,0.0,0.0,0.0050713513046503,0.0007050033309496,0.0007498761406168,False
you know everybody,0.033761155,0.0,0.0,0.0,0.0010791503591462,0.0004184145655017,0.0004764194018207,False
"but yeah, that's my favorite teacher this year last year",0.017423427,0.0,0.0,0.0,0.0006485125632025,0.0005012628971599,0.000210533675272,False
"my favorite teacher would have to be not last year, but like back, my favorite teachers would have to be miss mary and miss mary",0.01665985,0.0,0.0,0.115,0.0008077925886027,0.0013635046780109,0.0003145707887597,False
those are from like prek and kindergarten,0.10634898,0.0,0.0,0.0,0.0255810115486383,0.0006952811381779,0.0010963367531076,False
"okay, me too, mr",0.027237365,0.0,0.0,0.0,0.0009570755646564,0.0007320427685044,0.0005624709883704,False
mary,0.010967735,0.0,0.0,0.0,0.0322407037019729,0.000819110951852,0.0008334260201081,False
my favorite cause,0.022351967,0.0,0.0,0.0,0.0011035794159397,0.0003521415637806,0.0003477132413536,False
"he understands where your point comes from, like he ac",0.026207292,0.0,0.0,0.0,0.0007789058145135,0.0005641053430736,0.0092568462714552,False
he will actually not debate with you,0.18647896,0.9761916399002075,0.0,0.0,0.0008443120168522,0.0012034618994221,0.0012404727749526,False
he will actually try and understand you,0.03204437,0.0,0.0,0.0,0.0011801493819803,0.0009616937604732,0.0012489870423451,False
so mr,0.024490505,0.9037761688232422,0.0,0.0,0.0024109270889312,0.0008808432612568,0.0005234577693045,False
"mary, he he tal he like talks to you",0.040628307,0.0,0.0,0.0,0.0066840341314673,0.0011848971480503,0.0171693377196788,False
he will,0.029984225,0.0,0.0,0.0,0.0539594180881977,0.0062159965746104,0.0006804132717661,False
he'll te,0.026035614,0.0,0.0,0.0,0.1682551652193069,0.0401627384126186,0.0339809097349643,False
"he wants you to tell him what's wrong and how you feel like you could fix it, and then he'll tell you what he actually thinks on the situation and then how he'll try to fix it and he's a good teacher like, just just show your teacher respect and they'll they'll help you out, too",0.022351967,0.0,0.0,0.046,0.0007369192317128,0.0006394070805981,0.0004029524570796,False
we all be even with each other,0.040628307,0.8048930764198303,0.125,0.0,0.002538384636864,0.0004369945672806,0.000723818258848,False
it'll be a nice game of tennis kind of like,0.028267438,0.0,0.0,0.0,0.0008834039326757,0.0005546879256144,0.0010187110165134,False
and then miss mary,0.015479778,0.0,0.0,0.348,0.0017795127350836,0.0014095992082729,0.0005647804937325,False
"she was always a good prek teacher like if i was sad, she would always find a way to fix it",0.033761155,0.0,0.0,0.117,0.0017096960218623,0.0015564109198749,0.0010034455917775,False
she was so nice,0.06931809,0.0,0.0,0.0,0.0008080978877842,0.0003454509133007,0.0027320294175297,False
i don't know,0.017770508,0.9742851853370667,0.0,0.0,0.0010861124610528,0.0019429659005254,0.0003481701423879,False
i,0.018187003,0.0,0.0,0.0,0.0033499409910291,0.0007452693535014,0.0005561164580285,False
i really liked prek and i,0.027409043,0.0,0.0,0.0,0.0008668800583109,0.000471759296488,0.0004712134832516,False
"it's probably because i got to nap, so it was more nice and miss mary",0.22333995,0.8480631113052368,0.0,0.104,0.0009408488404005,0.0007343142060562,0.0018984201597049,False
she was always fun like she makes learning fun,0.062125895,0.0,0.0,0.0,0.0007641201373189,0.0005041222902946,0.0056932684965431,False
same thing with mr,0.023803791,0.8645333647727966,0.0,0.0,0.0007987581193447,0.0007199966348707,0.0005422030226327,False
mary,0.010967735,0.0,0.0,0.0,0.0322407037019729,0.000819110951852,0.0008334260201081,False
she was a nice fun teacher who always cared and you know she always made sure i was okay like those were just like my favorite teachers,0.019852988,0.0,0.0,0.0,0.0007506851106882,0.0005043001146987,0.0003858656273223,False
i always got along well with them,0.0495556,0.0,0.0,0.0,0.0005488737951964,0.000324250315316,0.0003837517579086,False
i never tried to de bate with them or nothing,0.15188612,0.0,0.0,0.0,0.0079298233613371,0.0020415510516613,0.0241533108055591,False
but mr,0.017770508,0.0,0.0,0.0,0.0014691832475364,0.0009110264363698,0.0005634156404994,False
mary,0.010967735,0.0,0.0,0.0,0.0322407037019729,0.000819110951852,0.0008334260201081,False
he makes learning real fun like i just sometimes i wish i could just skip to his seventh and eighth grade social studies classes so i could be in there cause i know he probably be dressing up and really bringing this thing to life with his students,0.13082063,0.0,0.0,0.0,0.0007411763072013,0.0005355423199944,0.0005652288091368,False
cause it like he do like today,0.021102477,0.0,0.0,0.0,0.0082389339804649,0.0006625654059462,0.0006546988151967,False
"in social studies, we got to play a game about to learn about egyptian stuff, so it's like it's more fun",0.05493369,0.0,0.0,0.0,0.000655677577015,0.0004715538234449,0.0013191697653383,False
"we learned like how to buil, like how the mummies are built, like how you w would take out they brain through some type of needle through the nose and take out they brain, and then like dump it out and all whatever then like you wipe some stuff on them and wrap them with",0.40016344,0.0,0.0,0.041,0.5488847494125366,0.3513630330562591,0.1640186458826065,False
i don't know how to say the name,0.019575324,0.9763578772544861,0.0,0.0,0.000732927233912,0.0056321476586163,0.0004283168527763,False
i think it's spelled like linen,0.03753809,0.9997220635414124,0.0,0.0,0.0008656505378894,0.0005836663767695,0.0160833708941936,False
"yeah, that, and you wrap 'em with them like a fabric or something",0.17587385,0.0,0.0,0.0,0.0153524260967969,0.0176825057715177,0.1911638230085373,False
we learned how to like wrap the mummy and stuff,0.35227737,0.0,0.0,0.0,0.001533928909339,0.0107496054843068,0.033461794257164,False
and like the pyramids we been learning about,0.023117077,0.0,0.0,0.0,0.000845702656079,0.000397668511141,0.0004310660879127,False
"like the pyramids the mummies live then, and how how everything was settled",0.065721996,0.0,0.0,0.0,0.0015413910150527,0.0028040879406034,0.0040964414365589,False
"like how you were your ranking of what you were back then, like if you came from a rich family or uh, or the daughter or son of a god, you were ranked higher",0.12116077,0.0,0.0,0.0,0.0036742053925991,0.0045221634209156,0.0065194563940167,False
"and then even a person that's on a farm could do whatever they can to get ranked higher, so you could always move up",0.06412373,0.0,0.0,0.0,0.0007434665458276,0.0004692390211857,0.0005571505171246,False
everybody can move up,0.043718524,0.0,0.0,0.0,0.001073706196621,0.0005725056398659,0.0003718943626154,False
"yes, because my parents are trying to m, move up and they're and they're really doing it",0.038224805,0.0,0.0,0.0,0.0014896336942911,0.0009103197371587,0.0007256589597091,False
my dad has been,0.020269485,0.0,0.0,0.0,0.0057572238147258,0.0010606832802295,0.000594189914409,False
um,0.012811388,0.0,0.0,0.0,0.0011565451277419,0.0007473072619177,0.0008661823230795,False
he worked with google,0.014299706,0.0,0.0,0.0,0.0007207923335954,0.0004123861144762,0.0004064074601046,False
he's been in electricity for a long time,0.047495455,0.0,0.05,0.0,0.000644075567834,0.0004246420576237,0.0015867943875491,False
"he even takes school work for electricity and he graduates in like three more years counting this year and so and then he is a business manager for my uncle and my cousin who rap, and then my mom does this thing called it works where she's a distributor, and you get money for all the customers under you that pay for their things, so they have to keep moving up, cause you always do, but i do feel like we're middle class cause i do have a lot of things different kids don't like, especially in middle eastern parts of the world, th, in the case of this like district, and everything, they'd be consider third class due to not everything that they have, and i do feel like i have a lot of things and i'm very grateful and it's like i do have",0.2712817,0.0,0.0,0.024,0.0014259407762438,0.0024723832029849,0.0214096847921609,False
we do have a lot of money and everything you know we are,0.027752401,0.0,0.0,0.0,0.001076893066056,0.0004631966294255,0.0015878289705142,False
ve,0.01631277,0.0,0.0,0.0,0.0034720927942544,0.0010625310242176,0.001571700326167,False
