text,perspective_score,flair_score,textblob_score,vader_score,detoxify_original_score,detoxify_unbiased_score,detoxify_multilingual_score,has_swearing
only thing i know how to do is gut fish like they got a pig out here,0.44298556,0.9968542456626892,0.0,0.0,0.7810313701629639,0.0160487815737724,0.2314464002847671,False
frogs,0.11729682,0.6236745715141296,0.0,0.0,0.0085259182378649,0.315921425819397,0.0776156261563301,False
i hate them,0.5958905,0.9999656677246094,0.8,0.649,0.803158164024353,0.7292932271957397,0.865071177482605,False
"we got all kind of stuff, so i just switched to social work cause i do",0.03444787,0.9896339178085327,0.0,0.0,0.0007032653666101,0.0004783150216098,0.0004145681741647,False
that's what i do,0.028610796,0.0,0.0,0.0,0.0025333962403237,0.0003806561580859,0.0007994190673343,False
that's what i get,0.04543531,0.0,0.0,0.0,0.0010696760145947,0.0004114017356187,0.001308639999479,False
math,0.0142302895,0.0,0.0,0.0,0.0009462584857828,0.0006803011638112,0.0005824379622936,False
"not just because of money, but just because that's always been the subject that i could like",0.023803791,0.0,0.1666666666666666,0.0,0.0007022343343123,0.0004379359888844,0.0006051167147234,False
i could understand fast,0.022213135,0.540489137172699,0.0,0.0,0.0007874922594055,0.0004191527550574,0.0005607743514701,False
like my grandma and my cousins,0.027409043,0.0,0.0,0.0,0.0034993607550859,0.0008429049048572,0.0016858517192304,False
"they used to pay me to do they math work like, oh yeah, i'm a genius in math",0.12051678,0.0,0.0,0.066,0.001628866768442,0.0013305753236636,0.0007755203405395,False
"my mama is too like my mama was real fire with math, but i don't even my daddy real smart with it too, but he, he don't know",0.18055865,0.8974366784095764,0.0,0.053,0.0292894206941127,0.0423753671348094,0.0688715651631355,False
"like the once, they added all the letters and all that",0.022773718,0.0,0.0,0.0,0.0007376545108854,0.0003705580893438,0.0005458327359519,False
that's when you lost him,0.05373499,0.0,0.0,0.365,0.0061275856569409,0.0021667040418833,0.0015844912268221,False
"yeah, but he can add up some numbers in his head in a heartbeat",0.123736724,0.5999806523323059,0.0,0.0,0.0006958983140066,0.111881248652935,0.0059064952656626,False
"what kind of math you thinking? oh, that ain't even yours",0.2712817,0.9984909296035767,0.0,0.0,0.0060617607086896,0.0019633071497082,0.0048663802444934,False
right bro,0.039254878,0.0,0.0,0.0,0.0043770759366452,0.0005288235261105,0.0005322800134308,False
"all our generation is twentyone ninetysix babies is finna be twentyone, mary is about to be twentyone in a little while",0.07211506,0.0,0.1875,0.0,0.3903456628322601,0.0025190962478518,0.0011537217069417,False
i,0.018187003,0.0,0.0,0.0,0.0033499409910291,0.0007452693535014,0.0005561164580285,False
that's what i'm saying like,0.032731086,0.0,0.0,0.0,0.000757007219363,0.0007755376864224,0.0011698901653289,False
"but i bet you if you ask on somebody they know like you could ask these folks, kendrick lamar, just speaking on j cole",0.0253489,0.0,0.0,0.0,0.0006775253568775,0.0005180569714866,0.0008174322429113,False
"of course, young thug and the those kind of rappers, but rappers in that like you can, ak",0.34388447,0.0,0.0,0.0,0.0564200915396213,0.0810092613101005,0.6653081178665161,False
you can't ask them about that like that's before they time,0.031529333,0.665738046169281,0.0,0.0,0.0016432630363851,0.0009526849607937,0.0011242041364312,False
"yeah, mm, yeah, yeah, mmhm, yeah, some of that stuff you be like what mary be showing me some work they got they got these days they got new stuff like i'm like",0.05413456,0.0,0.0,0.0,0.0025348688941448,0.000489295751322,0.0006340644322335,False
"i ain't never seen that when i was in school, mary",0.021796638,0.0,0.0,0.0,0.0019697486422955,0.0006081025931052,0.0003915767883881,False
"yeah, she had",0.025863936,0.0,0.0,0.0,0.0013477010652422,0.0004280972352717,0.0010721755679696,False
"no, she just had some problems",0.0765103,0.9996888637542725,0.0,0.351,0.0011169459903612,0.0013780717272311,0.001006246660836,False
she showed me on her online class,0.1019289,0.0,0.0,0.0,0.0007340274169109,0.0007804909255355,0.0003284289268776,False
"it was like i don't even remember what it was, but i'm like okay",0.027237365,0.9971336126327515,0.0,0.0,0.0006534324493259,0.0006581928464584,0.0005232619587332,False
"i'm getting the beginning solving it first, and then they start talking about regions and something, and i'm like what the fuck is a region? oh, they just dropped the decimal and subtract it from the just like you do, regular subtraction, mmhm, ha, three hundred eightyseven dollars and twentysix cent",0.49981686,0.9997170567512512,0.05,0.06,0.8237459063529968,0.7770991325378418,0.6800481677055359,True
"yeah, i've been calculating money like that cause at the little job i work at, um, yeah, this little",0.036336336,0.0,0.1875,0.0,0.0006775012006983,0.0006524308701045,0.0008013540063984,False
"what's that? oh, at the um, they don't have registers and stuff, so you gotta do it all in your head, so i just be like yeah, and their food so doggone good like ooh",0.28825936,0.0,0.0,0.0,0.0430368594825267,0.052047561854124,0.0208266004920005,False
"mm, i guess you could say hip hop and r and b cause i love to sing, but sometimes i just can't listen to all that",0.05373499,0.0,0.0,0.0,0.000925681204535,0.0037025148048996,0.0012614117003977,False
i just be liking the beat to a hip hop song,0.047495455,0.0,0.0,0.0,0.0006058989674784,0.001562170102261,0.0054287551902234,False
i be listening to the beats,0.05253629,0.0,0.0,0.0,0.0006271617603488,0.0007930392166599,0.0006354864453896,False
"yeah, i don't really listen to him like that",0.08581903,0.9992701411247253,0.0,0.0,0.0013722928706556,0.0048503577709198,0.0011962844291701,False
"yeah, i heard a few of his songs",0.048525527,0.0,0.2,0.0,0.0006303317495621,0.0004329650546424,0.0005172175006009,False
"yeah, when you straight",0.16413476,0.0,0.0,0.0,0.0007739692227914,0.0075534442439675,0.00155273033306,False
"yeah, sometimes he just need to lower his voice though i thought you was about to say two chainz about to start singing and i was about to say hell, no",0.31693128,0.9977226853370667,0.0,0.236,0.0754719078540802,0.2742210924625397,0.0932415425777435,True
"mmhm, yeah, and future exactly, but he been chilling in a good way, though, like he been all over the place",0.073313765,0.0,0.0,0.043,0.0007087748381309,0.0003653008316177,0.0005222290637902,False
you can understand him,0.02792408,0.0,0.0,0.0,0.0007614212227053,0.0004700918507296,0.0005255487631075,False
"psh, is he exactly i for? oh, okay, yeah, talking about that cheetah",0.21539254,0.0,0.0,0.0,0.0113026909530162,0.0269591659307479,0.0148201985284686,False
"yes, talking about",0.020963646,0.0,0.0,0.0,0.0006160461343824,0.0004047549737151,0.0006463461904786,False
"yeah, i know what you talking about",0.042001735,0.0,0.0,0.0,0.0007363590411841,0.0005254328134469,0.0021806145086884,False
"what? this five thirty man? yeah, i'd trip",0.08170467,0.9419058561325073,0.0,0.0,0.0327687561511993,0.0018779749516397,0.0135643370449543,False
i did not have no little girl,0.1008549,0.0,0.0,0.0,0.0118722366169095,0.0049953898414969,0.0038307234644889,False
it's not,0.016243355,0.9824475646018982,0.0,0.0,0.0009489968651905,0.0004278973210602,0.0004227614845149,False
"i'm not gonna say it ain't good parenting cause you can't say hm right, like and then i be seeing these videos",0.18154536,0.0,0.0,0.097,0.0014145059976726,0.0016183109255507,0.00078482972458,False
"these mama's be letting they little boys dance and stuff like this lady had her son dancing in a dress, and the little boy just doing it like i will beat the shit out of jj",0.6662635,0.0,0.1916666666666666,0.0,0.9788998365402222,0.8985118269920349,0.9189562797546388,True
"like no, that is not funny",0.09172598,0.9997523427009583,0.125,0.27,0.002513422165066,0.0006546152289956,0.0006174007430672,False
i don't find that funny at all,0.05852979,0.999992847442627,0.0,0.286,0.0010638416279107,0.0004294460231903,0.0012530382955446,False
very,0.020685982,0.0,0.0,0.0,0.0030966335907578,0.0003736753715202,0.0005815362674184,False
you can't say,0.033761155,0.7344627976417542,0.0,0.0,0.0009762764093466,0.000431006134022,0.0004816513392142,False
i don't know,0.017770508,0.9742851853370667,0.0,0.0,0.0010861124610528,0.0019429659005254,0.0003481701423879,False
"you can't judge them and all that stuff, but i don't",0.031014297,0.0,0.0,0.0,0.0014048343291506,0.0007919042254798,0.0012073387624695,False
"yeah, i'm preventing it the best way i can",0.044748597,0.9175831079483032,0.0,0.081,0.0008668020018376,0.0006893408717587,0.0017288891831412,False
like why,0.015826859,0.0,0.0,0.0,0.0011763923102989,0.0004547847202047,0.0004660182166844,False
i just wanna know why you feel like dick in a booty is okay,0.867151,0.9282220602035522,0.0,0.176,0.988720715045929,0.9557644724845886,0.9534239172935486,True
"like why? what? why? jj? no, not even why, jj",0.023460433,0.9853856563568115,0.0,0.132,0.0010014480212703,0.0012627905234694,0.0005367323174141,False
cause i know that's not gonna happen to him,0.032387726,0.7016002535820007,0.0,0.0,0.0096828415989875,0.0013189498567953,0.0012920511653646,False
but like why would you? what's the matter? i don't even know like that just threw me,0.21627559,0.9583574533462524,0.0,0.124,0.0042123524472117,0.0104807754978537,0.0459378398954868,False
"huh, mmmm, never try to play who man? i tried to play the flute",0.12695669,0.8723310232162476,0.0,0.124,0.0031330899801105,0.0024110339581966,0.0034538188483566,False
that didn't work out the recorder boy,0.089041,0.999852180480957,0.0,0.0,0.0009695191984064,0.0028278303798288,0.0003280437085777,False
"i was the shit on the recorder boy in fifth grade, so i tried to advance to the flute boy",0.7569718,0.6135879158973694,0.2,0.0,0.8692344427108765,0.9397312998771667,0.94439035654068,True
that'd be fire if they all playing it together,0.16620636,0.0,0.0,0.214,0.0207605063915252,0.0280376467853784,0.0862759873270988,False
"how you got a roll with no weed, bro",0.24769363,0.0,0.0,0.216,0.1695537567138672,0.0042552133090794,0.0096916984766721,False
i knew i just had a lighter,0.07211506,0.0,0.0,0.0,0.0008142359438352,0.0005302158533595,0.0020696811843663,False
like man,0.040628307,0.0,0.0,0.0,0.0032323079649358,0.0036899873521178,0.0065858177840709,False
"i don't even wanna speak on that, donald trump is your president",0.06012806,0.9972655773162842,0.0,0.0,0.0036390628665685,0.0084530897438526,0.0063583869487047,False
obama is my president,0.01999182,0.0,0.0,0.0,0.0096242167055606,0.0015463480958715,0.0006584610673598,False
"okay, obama is my president",0.020824814,0.0,0.0,0.0,0.0061902436427772,0.0011264671338722,0.000574356818106,False
"yeah, just maybe bro",0.0334178,0.0,0.0,0.0,0.0018655316671356,0.0008266757940873,0.0004561832465697,False
"just damn, maybe not that i know of",0.6769488,0.9902865886688232,0.0,0.278,0.4862586855888366,0.919113039970398,0.8608839511871338,True
"yeah, but then they gonna say he racist? then they gonna say why he just talking to black people like da da da da",0.45964533,0.9988178610801697,0.1666666666666666,0.175,0.640927791595459,0.619656503200531,0.6968667507171631,False
da,,0.8672190308570862,0.0,0.0,0.0026051581371575,0.0008479142561554,0.0007142400136217,False
"yeah, some of y'all still doubt obamacare right",0.032559406,0.8660808801651001,0.0,0.234,0.0013066211249679,0.0009147400269284,0.0005887711886316,False
"yeah, i hope he just chill right",0.054534122,0.0,0.0,0.0,0.000763998250477,0.0011917810188606,0.0057595907710492,False
he just would've been laidback,0.09655894,0.987589418888092,0.0,0.0,0.0101247709244489,0.0185780376195907,0.1512699127197265,False
old as hell,0.49309984,0.9993410706520081,0.0,0.697,0.7425769567489624,0.2921192049980163,0.7717099785804749,True
"yeah, i be trying to either get too deep into politics and stuff",0.03770977,0.9985733032226562,0.0,0.0,0.0008127758046612,0.0012457863194867,0.0005595157272182,False
"i be listening to it, but i don't really be",0.029640866,0.9687985777854919,0.0,0.0,0.000656466698274,0.0006362242856994,0.0004106588312424,False
i don't never really have a response,0.028782474,0.9999817609786987,0.1,0.0,0.0008297761669382,0.0004667490720748,0.0003021994198206,False
"and then they talking about somebody, need to put obama on the twentyfive dollar bill",0.08850401,0.998880922794342,0.0,0.0,0.0149597767740488,0.001156773767434,0.0016029137186706,False
where is obama on the twentyfive dollar bill? right? it's not but the way that right right? i thought he was on the one dollar,0.09816993,0.99985671043396,0.0,0.0,0.0021853153593838,0.0007059351773932,0.0005462715635076,False
"oh yeah, uhhuh, you know better than me",0.13082063,0.0,0.0,0.0,0.002732642693445,0.0023523643612861,0.0018442176515236,False
"eleven thirteen, right, as always, mmmm, i don't be working out",0.030842619,0.7025201916694641,0.0,0.0,0.0007763129542581,0.0018520479789003,0.0005886084982194,False
i'm too little,0.074912034,0.9716952443122864,0.1875,0.0,0.0073088612407445,0.0011325366795063,0.0018356215441599,False
i need to eat,0.039598234,0.0,0.0,0.0,0.0187876559793949,0.0634999275207519,0.0015237088082358,False
"i wanna workout, but i wanna gain some weight",0.12244874,0.7887763977050781,0.0,0.0,0.0053250757046043,0.0064766085706651,0.000651970913168,False
"then workout is this fat club right now? i'm'a say hey, ms",0.41807786,0.0,0.0,0.0,0.181815505027771,0.4123653471469879,0.1251293420791626,False
fat,0.44670263,0.9979064464569092,0.0,0.0,0.8201990723609924,0.2874977886676788,0.9472942352294922,False
why your mama have to name me directly after her? you blush,0.43100753,0.0,0.0,0.0,0.1702210903167724,0.0042921556159853,0.1576694846153259,False
she love you like,0.058130227,0.0,0.0,0.0,0.0010387621587142,0.0006528224330395,0.0007785105844959,False
"hey, both of y'all just p",0.10031791,0.0,0.0,0.0,0.0011775436578318,0.0077129658311605,0.0151965329423546,False
"mary, mary peyton",0.009509998,0.0,0.0,0.0,0.0044542900286614,0.0007846551598049,0.0004421381745487,False
"mm, i know a little boy peyton",0.1024659,0.0,0.1875,0.0,0.0007366116624325,0.0029474992770701,0.0007344804471358,False
i know two little boy peytons,0.1024659,0.0,0.1875,0.0,0.0016029266407713,0.0031630278099328,0.0018515607807785,False
"mmhm, peyton, emmanuel, my son name is so ratchet",0.16965903,0.0,0.0,0.0,0.0936994403600692,0.4645788073539734,0.2107634097337722,False
"well, what mary name go like mary, mary, mary, then mary",0.025520578,0.0,0.0,0.0,0.0049237604252994,0.0013988827122375,0.000610914255958,False
i told that man,0.04406188,0.0,0.0,0.0,0.0008334026206284,0.0044737434946,0.0070851384662091,False
"i mean, i told that man mary",0.023632111,0.9802599549293518,0.3125,0.0,0.0016715792007744,0.0024413058999925,0.001210908521898,False
"if it be a little boy? yeah, i let you name him man, and it came around to be a little boy",0.19338597,0.0,0.1875,0.0,0.0019254395738244,0.0038245127070695,0.0044083152897655,False
i don't know,0.017770508,0.9742851853370667,0.0,0.0,0.0010861124610528,0.0019429659005254,0.0003481701423879,False
"i ain't even have no girl names in my head, boys",0.15626417,0.0,0.0,0.0,0.0283496677875518,0.0199480578303337,0.0073665613308548,False
"easy boys are chill boys, because it's not a bad thing",0.1710401,0.0,0.0,0.0,0.0124317798763513,0.0060304747894406,0.0037307913880795,False
but you gotta teach them more,0.046122026,0.0,0.0,0.0,0.0067886551842093,0.0022312765941023,0.0004997841315343,False
"in a sense, you gotta show them this and show them that boys",0.16620636,0.0,0.0,0.0,0.0262153260409832,0.0069880536757409,0.0031035672873258,False
"yeah, you gotta do the same, but it's like i don't know",0.03839648,0.9527148008346558,0.0,0.0,0.0011423461837694,0.0019001846667379,0.0010027172975242,False
it's just i don't think it's different raising them,0.044748597,0.9610772728919983,0.0,0.0,0.0007528573041781,0.0009573135175742,0.0012287988793104,False
i just feel like i don't know,0.020963646,0.9980827569961548,0.0,0.0,0.0008500795811414,0.0031588778365403,0.0005310528795234,False
"like, as far as cycles and bras and this and body odors and all that stuff, boys, none of that wh, what? it's the worst best craziest feeling in the world",0.35227737,0.9999934434890747,0.0,0.134,0.127290666103363,0.0147071164101362,0.1599696427583694,False
"mmhm, like that doggone mary",0.21036349,0.9955292344093323,0.0,0.0,0.5459617972373962,0.3853849470615387,0.066070944070816,False
"mmhm, right, but you got more single mom households than single father households",0.07451247,0.9771696925163269,0.0,0.0,0.0158312618732452,0.001509023248218,0.0018976668361574,False
"yeah, yeah, me and mary gonna be like you and miss mary",0.10461388,0.0,0.0,0.097,0.0391973853111267,0.0035241385921835,0.0005973980296403,False
that's it,0.026894007,0.0,0.0,0.0,0.0024011139757931,0.0004883286892436,0.0007734958198852,False
you can have two rooms too,0.027237365,0.0,0.0,0.0,0.0008647124050185,0.0004891565185971,0.0002582633460406,False
"well, we really used to live right here",0.026722329,0.0,0.0,0.0,0.0011171008227393,0.0004011149285361,0.000562309694942,False
"like okay, i don't really be playing video games",0.034962907,0.9996345043182373,0.0,0.147,0.0011826397385448,0.0008718992467038,0.0004474320739973,False
i just be playing games on my phone,0.0186035,0.9769645929336548,0.0,0.0,0.0013120857765898,0.0006816276581957,0.0006643450469709,False
"psh, stupid games, real stupid games, um, cookie jam, two and then i be playing the um game pigeon games",0.7663013,0.9976746439933777,0.7333333333333333,0.266,0.8990174531936646,0.9895600080490112,0.9040651321411132,True
wanna play your phone dead?,0.4945446,0.9976267218589783,0.2,0.443,0.398775964975357,0.0907997339963913,0.0335726141929626,False
